transcript_id	counts
ENST00000415775.2|ENSG00000033122.21|OTTHUMG00000059194.7|-|LRRC7-203|LRRC7|3996|protein_coding|	8
ENST00000609498.5|ENSG00000033122.21|OTTHUMG00000059194.7|OTTHUMT00000472379.1|LRRC7-212|LRRC7|712|nonsense_mediated_decay|	7
ENST00000608470.5|ENSG00000033122.21|OTTHUMG00000059194.7|OTTHUMT00000472380.1|LRRC7-208|LRRC7|476|protein_coding_CDS_not_defined|	6
ENST00000607936.5|ENSG00000033122.21|OTTHUMG00000059194.7|OTTHUMT00000472621.1|LRRC7-207|LRRC7|2556|retained_intron|	20
ENST00000441830.1|ENSG00000033122.21|OTTHUMG00000059194.7|OTTHUMT00000025917.1|LRRC7-204|LRRC7|390|protein_coding_CDS_not_defined|	13
ENST00000370872.7|ENSG00000116791.14|OTTHUMG00000009620.6|OTTHUMT00000026561.2|CRYZ-204|CRYZ|1592|protein_coding|	20
ENST00000340866.10|ENSG00000116791.14|OTTHUMG00000009620.6|OTTHUMT00000026514.3|CRYZ-201|CRYZ|1908|protein_coding|	41
ENST00000492102.1|ENSG00000116791.14|OTTHUMG00000009620.6|OTTHUMT00000026565.1|CRYZ-207|CRYZ|2899|protein_coding_CDS_not_defined|	23
ENST00000417775.5|ENSG00000116791.14|OTTHUMG00000009620.6|-|CRYZ-205|CRYZ|2301|protein_coding|	41
ENST00000477671.2|ENSG00000162616.9|OTTHUMG00000040905.6|OTTHUMT00000098624.2|DNAJB4-204|DNAJB4|737|protein_coding_CDS_not_defined|	34
ENST00000484662.1|ENSG00000162616.9|OTTHUMG00000040905.6|OTTHUMT00000098622.1|DNAJB4-205|DNAJB4|906|protein_coding_CDS_not_defined|	24
ENST00000426517.1|ENSG00000162616.9|OTTHUMG00000040905.6|OTTHUMT00000098621.2|DNAJB4-202|DNAJB4|686|protein_coding|	32
ENST00000370763.6|ENSG00000162616.9|OTTHUMG00000040905.6|OTTHUMT00000098248.4|DNAJB4-201|DNAJB4|2903|protein_coding|	37
ENST00000660444.1|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000528230.1|LRRC8C-DT-208|LRRC8C-DT|3774|lncRNA|	22
ENST00000443562.2|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000028010.3|LRRC8C-DT-202|LRRC8C-DT|2720|lncRNA|	11
ENST00000655657.3|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000528229.1|LRRC8C-DT-205|LRRC8C-DT|2834|lncRNA|	9
ENST00000655898.3|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000505923.1|LRRC8C-DT-206|LRRC8C-DT|1306|lncRNA|	20
ENST00000666432.2|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000528233.1|LRRC8C-DT-211|LRRC8C-DT|6537|lncRNA|	4
ENST00000528692.1|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000387140.1|LRRC8C-DT-204|LRRC8C-DT|439|lncRNA|	17
ENST00000689648.1|ENSG00000231999.8|OTTHUMG00000010130.7|-|LRRC8C-DT-212|LRRC8C-DT|1052|lncRNA|	10
ENST00000457025.5|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029969.1|CCDC18-AS1-222|CCDC18-AS1|413|lncRNA|	20
ENST00000446528.6|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029568.2|CCDC18-AS1-215|CCDC18-AS1|489|lncRNA|	13
ENST00000447577.5|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029567.1|CCDC18-AS1-216|CCDC18-AS1|431|lncRNA|	3
ENST00000414430.5|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029965.1|CCDC18-AS1-203|CCDC18-AS1|427|lncRNA|	29
ENST00000436200.2|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029570.2|CCDC18-AS1-210|CCDC18-AS1|492|lncRNA|	21
ENST00000670231.1|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000527718.1|CCDC18-AS1-232|CCDC18-AS1|618|lncRNA|	7
ENST00000457387.2|ENSG00000223745.8|OTTHUMG00000010705.14|OTTHUMT00000029561.2|CCDC18-AS1-223|CCDC18-AS1|1613|lncRNA|	12
ENST00000260502.11|ENSG00000137936.18|OTTHUMG00000010301.5|OTTHUMT00000028418.2|BCAR3-201|BCAR3|3229|protein_coding|	87
ENST00000538653.1|ENSG00000137936.18|OTTHUMG00000010301.5|OTTHUMT00000028422.1|BCAR3-210|BCAR3|900|retained_intron|	58
ENST00000634937.1|ENSG00000293271.1|-|OTTHUMT00000488767.1|SLC44A3-AS1-216|SLC44A3-AS1|2100|lncRNA|	21
ENST00000634339.1|ENSG00000293271.1|-|OTTHUMT00000488768.1|SLC44A3-AS1-213|SLC44A3-AS1|2415|lncRNA|	39
ENST00000432162.6|ENSG00000293271.1|-|OTTHUMT00000029554.2|SLC44A3-AS1-207|SLC44A3-AS1|1241|lncRNA|	49
ENST00000414374.1|ENSG00000293271.1|-|OTTHUMT00000029551.1|SLC44A3-AS1-202|SLC44A3-AS1|438|lncRNA|	22
ENST00000634861.1|ENSG00000293271.1|-|OTTHUMT00000488769.1|SLC44A3-AS1-214|SLC44A3-AS1|1569|lncRNA|	5
ENST00000424505.2|ENSG00000224081.11|OTTHUMG00000010701.5|OTTHUMT00000029557.2|SLC44A3-AS1-201|SLC44A3-AS1|612|transcribed_processed_pseudogene|	20
ENST00000634888.1|ENSG00000293061.1|-|OTTHUMT00000488798.1|THAP3P1-204|THAP3P1|1066|lncRNA|	70
ENST00000634997.1|ENSG00000293061.1|-|OTTHUMT00000488799.1|THAP3P1-205|THAP3P1|535|lncRNA|	45
ENST00000534200.2|ENSG00000064703.13|OTTHUMG00000011956.4|OTTHUMT00000388435.1|DDX20-205|DDX20|4697|retained_intron|	18
ENST00000680415.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-214|DDX20|4322|retained_intron|	10
ENST00000681559.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-220|DDX20|5375|nonsense_mediated_decay|	10
ENST00000680627.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-216|DDX20|3322|protein_coding|	45
ENST00000680936.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-217|DDX20|3076|nonsense_mediated_decay|	4
ENST00000681747.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-221|DDX20|3818|retained_intron|	29
ENST00000680983.1|ENSG00000064703.13|OTTHUMG00000011956.4|-|DDX20-218|DDX20|2688|retained_intron|	8
ENST00000474926.5|ENSG00000116793.16|OTTHUMG00000011800.3|OTTHUMT00000032668.1|PHTF1-209|PHTF1|4314|protein_coding_CDS_not_defined|	24
ENST00000369600.5|ENSG00000116793.16|OTTHUMG00000011800.3|OTTHUMT00000032675.1|PHTF1-203|PHTF1|3075|protein_coding|	88
ENST00000493212.1|ENSG00000116793.16|OTTHUMG00000011800.3|OTTHUMT00000032670.1|PHTF1-212|PHTF1|956|protein_coding_CDS_not_defined|	22
ENST00000520113.7|ENSG00000116748.22|OTTHUMG00000011892.8|OTTHUMT00000032860.5|AMPD1-203|AMPD1|2335|protein_coding|	26
ENST00000639274.1|ENSG00000116748.22|OTTHUMG00000011892.8|OTTHUMT00000491533.1|AMPD1-207|AMPD1|801|protein_coding_CDS_not_defined|	33
ENST00000639077.1|ENSG00000116748.22|OTTHUMG00000011892.8|OTTHUMT00000491532.1|AMPD1-206|AMPD1|1693|protein_coding_CDS_not_defined|	11
ENST00000638214.1|ENSG00000116748.22|OTTHUMG00000011892.8|OTTHUMT00000491534.1|AMPD1-205|AMPD1|1283|protein_coding_CDS_not_defined|	14
ENST00000485564.3|ENSG00000116748.22|OTTHUMG00000011892.8|OTTHUMT00000032862.3|AMPD1-202|AMPD1|441|retained_intron|	22
ENST00000369443.10|ENSG00000196505.11|OTTHUMG00000012199.3|OTTHUMT00000033732.3|GDAP2-202|GDAP2|8819|protein_coding|	1
ENST00000491626.5|ENSG00000196505.11|OTTHUMG00000012199.3|OTTHUMT00000033736.1|GDAP2-204|GDAP2|951|protein_coding_CDS_not_defined|	15
ENST00000369442.3|ENSG00000196505.11|OTTHUMG00000012199.3|OTTHUMT00000033733.1|GDAP2-201|GDAP2|2436|protein_coding|	15
ENST00000464026.1|ENSG00000196505.11|OTTHUMG00000012199.3|OTTHUMT00000033737.1|GDAP2-203|GDAP2|1109|protein_coding_CDS_not_defined|	8
ENST00000493555.5|ENSG00000196505.11|OTTHUMG00000012199.3|OTTHUMT00000033735.1|GDAP2-205|GDAP2|1020|protein_coding_CDS_not_defined|	75
ENST00000441068.6|ENSG00000131781.13|OTTHUMG00000014607.5|OTTHUMT00000387965.2|FMO5-203|FMO5|1696|protein_coding|	15
ENST00000578284.5|ENSG00000131781.13|OTTHUMG00000014607.5|-|FMO5-208|FMO5|1784|protein_coding|	25
ENST00000254090.9|ENSG00000131781.13|OTTHUMG00000014607.5|OTTHUMT00000040373.4|FMO5-201|FMO5|2331|protein_coding|	16
ENST00000533174.5|ENSG00000131781.13|OTTHUMG00000014607.5|OTTHUMT00000387966.2|FMO5-206|FMO5|671|protein_coding|	11
ENST00000478432.1|ENSG00000131781.13|OTTHUMG00000014607.5|OTTHUMT00000040375.2|FMO5-204|FMO5|1606|protein_coding_CDS_not_defined|	22
ENST00000361293.10|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501825.1|CHD1L-201|CHD1L|2505|protein_coding|	5
ENST00000622533.4|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000477677.2|CHD1L-210|CHD1L|2937|nonsense_mediated_decay|	20
ENST00000369258.8|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000040377.5|CHD1L-202|CHD1L|2967|protein_coding|	17
ENST00000651407.1|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501788.1|CHD1L-220|CHD1L|3050|nonsense_mediated_decay|	9
ENST00000652346.1|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501828.1|CHD1L-228|CHD1L|2578|nonsense_mediated_decay|	22
ENST00000650714.1|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501789.1|CHD1L-211|CHD1L|2461|protein_coding|	9
ENST00000651070.1|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501790.1|CHD1L-215|CHD1L|3189|nonsense_mediated_decay|	21
ENST00000650828.1|ENSG00000131778.20|OTTHUMG00000150271.8|OTTHUMT00000501829.1|CHD1L-214|CHD1L|2717|nonsense_mediated_decay|	7
ENST00000583931.6|ENSG00000143401.15|OTTHUMG00000012547.6|OTTHUMT00000035056.4|ANP32E-208|ANP32E|3407|protein_coding|	13
ENST00000616917.4|ENSG00000143401.15|OTTHUMG00000012547.6|OTTHUMT00000035057.4|ANP32E-209|ANP32E|2989|protein_coding|	21
ENST00000534437.1|ENSG00000143401.15|OTTHUMG00000012547.6|OTTHUMT00000387926.1|ANP32E-207|ANP32E|616|protein_coding|	16
ENST00000369115.3|ENSG00000143401.15|OTTHUMG00000012547.6|OTTHUMT00000095850.2|ANP32E-202|ANP32E|708|protein_coding|	6
ENST00000534220.1|ENSG00000143401.15|OTTHUMG00000012547.6|OTTHUMT00000387928.1|ANP32E-206|ANP32E|512|protein_coding|	66
ENST00000676970.1|ENSG00000143387.14|OTTHUMG00000035008.4|-|CTSK-209|CTSK|1641|protein_coding|	28
ENST00000678275.1|ENSG00000143387.14|OTTHUMG00000035008.4|-|CTSK-213|CTSK|1712|nonsense_mediated_decay|	70
ENST00000368881.8|ENSG00000159352.16|OTTHUMG00000012349.12|OTTHUMT00000034410.2|PSMD4-201|PSMD4|1333|protein_coding|	25
ENST00000368884.8|ENSG00000159352.16|OTTHUMG00000012349.12|OTTHUMT00000034409.3|PSMD4-202|PSMD4|1319|protein_coding|	10
ENST00000462970.5|ENSG00000159352.16|OTTHUMG00000012349.12|OTTHUMT00000034412.2|PSMD4-208|PSMD4|900|retained_intron|	23
ENST00000437736.5|ENSG00000159352.16|OTTHUMG00000012349.12|OTTHUMT00000316355.8|PSMD4-204|PSMD4|787|protein_coding|	38
ENST00000427779.5|ENSG00000159352.16|OTTHUMG00000012349.12|OTTHUMT00000104810.3|PSMD4-203|PSMD4|649|nonsense_mediated_decay|	9
ENST00000479191.2|ENSG00000178796.13|OTTHUMG00000013055.5|OTTHUMT00000036631.3|RIIAD1-206|RIIAD1|669|protein_coding|	53
ENST00000426175.5|ENSG00000178796.13|OTTHUMG00000013055.5|OTTHUMT00000036633.1|RIIAD1-202|RIIAD1|480|protein_coding_CDS_not_defined|	27
ENST00000440685.7|ENSG00000189171.15|OTTHUMG00000036641.4|OTTHUMT00000089927.1|S100A13-204|S100A13|710|protein_coding|	10
ENST00000476133.6|ENSG00000189171.15|OTTHUMG00000036641.4|-|S100A13-205|S100A13|477|protein_coding|	81
ENST00000339556.8|ENSG00000189171.15|OTTHUMG00000036641.4|OTTHUMT00000089109.3|S100A13-201|S100A13|514|protein_coding|	95
ENST00000480340.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000090279.1|DENND4B-208|DENND4B|2530|retained_intron|	21
ENST00000492898.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000090280.1|DENND4B-211|DENND4B|951|retained_intron|	10
ENST00000462423.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000090282.1|DENND4B-203|DENND4B|783|retained_intron|	14
ENST00000531748.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000387601.1|DENND4B-213|DENND4B|544|retained_intron|	34
ENST00000368646.6|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000387602.1|DENND4B-202|DENND4B|3781|protein_coding|	18
ENST00000485359.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000098823.1|DENND4B-210|DENND4B|891|retained_intron|	16
ENST00000464048.1|ENSG00000198837.10|OTTHUMG00000037157.5|OTTHUMT00000098825.1|DENND4B-204|DENND4B|551|retained_intron|	4
ENST00000696965.1|ENSG00000143575.16|OTTHUMG00000035978.5|-|HAX1-221|HAX1|468|protein_coding|	98
ENST00000697592.1|ENSG00000143575.16|OTTHUMG00000035978.5|-|HAX1-223|HAX1|1092|protein_coding|	24
ENST00000532105.1|ENSG00000143575.16|OTTHUMG00000035978.5|OTTHUMT00000387668.1|HAX1-211|HAX1|771|protein_coding|	29
ENST00000492550.1|ENSG00000143575.16|OTTHUMG00000035978.5|OTTHUMT00000087657.2|HAX1-209|HAX1|733|retained_intron|	78
ENST00000368485.8|ENSG00000160712.13|OTTHUMG00000036073.4|OTTHUMT00000087911.2|IL6R-202|IL6R|5764|protein_coding|	35
ENST00000476006.5|ENSG00000160712.13|OTTHUMG00000036073.4|OTTHUMT00000087912.3|IL6R-203|IL6R|881|protein_coding|	31
ENST00000515190.1|ENSG00000160712.13|OTTHUMG00000036073.4|OTTHUMT00000359903.2|IL6R-207|IL6R|570|protein_coding|	11
ENST00000507256.1|ENSG00000160712.13|OTTHUMG00000036073.4|OTTHUMT00000359901.1|IL6R-205|IL6R|539|protein_coding_CDS_not_defined|	29
ENST00000679375.1|ENSG00000160710.19|OTTHUMG00000037261.16|-|ADAR-221|ADAR|6386|nonsense_mediated_decay|	8
ENST00000680270.2|ENSG00000160710.19|OTTHUMG00000037261.16|-|ADAR-225|ADAR|6675|protein_coding|	9
ENST00000368474.9|ENSG00000160710.19|OTTHUMG00000037261.16|OTTHUMT00000498693.2|ADAR-202|ADAR|6610|protein_coding|	9
ENST00000649022.2|ENSG00000160710.19|OTTHUMG00000037261.16|-|ADAR-216|ADAR|6631|protein_coding|	12
ENST00000679465.1|ENSG00000160710.19|OTTHUMG00000037261.16|-|ADAR-222|ADAR|7272|retained_intron|	26
ENST00000649408.2|ENSG00000160710.19|OTTHUMG00000037261.16|OTTHUMT00000498689.1|ADAR-218|ADAR|6915|nonsense_mediated_decay|	20
ENST00000471068.3|ENSG00000160710.19|OTTHUMG00000037261.16|OTTHUMT00000090695.2|ADAR-204|ADAR|4119|protein_coding|	12
ENST00000494866.2|ENSG00000160710.19|OTTHUMG00000037261.16|OTTHUMT00000090696.2|ADAR-206|ADAR|4029|protein_coding|	2
ENST00000447866.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000476538.2|FDPS-203|FDPS|1256|protein_coding|	2
ENST00000474345.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000039062.2|FDPS-210|FDPS|713|nonsense_mediated_decay|	66
ENST00000471117.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000039065.1|FDPS-209|FDPS|630|retained_intron|	9
ENST00000467076.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000476539.1|FDPS-206|FDPS|1178|protein_coding|	15
ENST00000491013.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000039056.3|FDPS-216|FDPS|912|protein_coding|	20
ENST00000612683.1|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000476540.1|FDPS-221|FDPS|1198|protein_coding|	10
ENST00000492887.5|ENSG00000160752.15|OTTHUMG00000013909.3|OTTHUMT00000039068.1|FDPS-218|FDPS|554|retained_intron|	16
ENST00000313695.11|ENSG00000116584.22|OTTHUMG00000017464.11|OTTHUMT00000046206.2|ARHGEF2-202|ARHGEF2|4080|protein_coding|	15
ENST00000361247.9|ENSG00000116584.22|OTTHUMG00000017464.11|OTTHUMT00000046204.4|ARHGEF2-203|ARHGEF2|4169|protein_coding|	31
ENST00000470874.5|ENSG00000116584.22|OTTHUMG00000017464.11|OTTHUMT00000046212.2|ARHGEF2-208|ARHGEF2|372|nonsense_mediated_decay|	35
ENST00000465079.1|ENSG00000116584.22|OTTHUMG00000017464.11|OTTHUMT00000046214.1|ARHGEF2-206|ARHGEF2|693|retained_intron|	17
ENST00000679913.1|ENSG00000163382.13|OTTHUMG00000033206.2|-|NAXE-209|NAXE|4166|retained_intron|	22
ENST00000681054.1|ENSG00000163382.13|OTTHUMG00000033206.2|-|NAXE-215|NAXE|1137|protein_coding|	28
ENST00000681523.1|ENSG00000163382.13|OTTHUMG00000033206.2|-|NAXE-216|NAXE|1553|nonsense_mediated_decay|	10
ENST00000679702.1|ENSG00000163382.13|OTTHUMG00000033206.2|-|NAXE-208|NAXE|1510|protein_coding|	27
ENST00000680529.1|ENSG00000163382.13|OTTHUMG00000033206.2|-|NAXE-213|NAXE|6317|retained_intron|	48
ENST00000674537.2|ENSG00000198400.14|OTTHUMG00000041304.3|-|NTRK1-211|NTRK1|2825|protein_coding|	6
ENST00000392302.7|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000392277.1|NTRK1-203|NTRK1|2665|protein_coding|	13
ENST00000497019.7|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000098980.2|NTRK1-205|NTRK1|2508|nonsense_mediated_decay|	10
ENST00000530298.5|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000392278.1|NTRK1-207|NTRK1|3052|retained_intron|	2
ENST00000358660.3|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000392280.1|NTRK1-201|NTRK1|2492|protein_coding|	11
ENST00000534682.1|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000392282.1|NTRK1-210|NTRK1|844|retained_intron|	29
ENST00000531606.2|ENSG00000198400.14|OTTHUMG00000041304.3|OTTHUMT00000392283.1|NTRK1-208|NTRK1|658|nonsense_mediated_decay|	19
ENST00000350710.3|ENSG00000132185.18|OTTHUMG00000034537.2|-|FCRLA-205|FCRLA|1639|protein_coding|	16
ENST00000367959.6|ENSG00000132185.18|OTTHUMG00000034537.2|-|FCRLA-210|FCRLA|2362|protein_coding|	7
ENST00000540521.5|ENSG00000132185.18|OTTHUMG00000034537.2|-|FCRLA-213|FCRLA|1942|protein_coding|	4
ENST00000674251.1|ENSG00000132185.18|OTTHUMG00000034537.2|-|FCRLA-215|FCRLA|1924|protein_coding|	3
ENST00000674323.1|ENSG00000132185.18|OTTHUMG00000034537.2|-|FCRLA-216|FCRLA|2344|protein_coding|	21
ENST00000367957.7|ENSG00000132185.18|OTTHUMG00000034537.2|OTTHUMT00000083577.2|FCRLA-209|FCRLA|1684|protein_coding|	5
ENST00000349527.8|ENSG00000132185.18|OTTHUMG00000034537.2|OTTHUMT00000083580.1|FCRLA-204|FCRLA|888|protein_coding|	37
ENST00000421743.6|ENSG00000117152.14|OTTHUMG00000034417.5|OTTHUMT00000382515.1|RGS4-204|RGS4|3311|protein_coding|	10
ENST00000531057.5|ENSG00000117152.14|OTTHUMG00000034417.5|OTTHUMT00000382714.1|RGS4-209|RGS4|544|protein_coding|	11
ENST00000367909.11|ENSG00000117152.14|OTTHUMG00000034417.5|OTTHUMT00000083197.2|RGS4-203|RGS4|2984|protein_coding|	21
ENST00000491263.1|ENSG00000117152.14|OTTHUMG00000034417.5|OTTHUMT00000083200.1|RGS4-205|RGS4|3774|protein_coding_CDS_not_defined|	10
ENST00000533019.1|ENSG00000117152.14|OTTHUMG00000034417.5|OTTHUMT00000382715.1|RGS4-210|RGS4|540|protein_coding_CDS_not_defined|	52
ENST00000490881.5|ENSG00000143228.13|OTTHUMG00000034275.4|OTTHUMT00000082817.1|NUF2-206|NUF2|695|protein_coding_CDS_not_defined|	2
ENST00000487578.2|ENSG00000143228.13|OTTHUMG00000034275.4|OTTHUMT00000082818.2|NUF2-205|NUF2|779|retained_intron|	13
ENST00000497990.1|ENSG00000143228.13|OTTHUMG00000034275.4|OTTHUMT00000082816.2|NUF2-207|NUF2|885|nonsense_mediated_decay|	35
ENST00000527439.5|ENSG00000143228.13|OTTHUMG00000034275.4|OTTHUMT00000388677.1|NUF2-210|NUF2|940|retained_intron|	16
ENST00000471981.1|ENSG00000213064.10|OTTHUMG00000034650.4|OTTHUMT00000097967.1|SFT2D2-203|SFT2D2|666|protein_coding_CDS_not_defined|	75
ENST00000367829.5|ENSG00000213064.10|OTTHUMG00000034650.4|OTTHUMT00000097968.1|SFT2D2-202|SFT2D2|491|protein_coding|	44
ENST00000271375.7|ENSG00000213064.10|OTTHUMG00000034650.4|OTTHUMT00000083827.3|SFT2D2-201|SFT2D2|11040|protein_coding|	66
ENST00000691278.1|ENSG00000236021.4|OTTHUMG00000034988.2|-|COP1-DT-205|COP1-DT|801|lncRNA|	18
ENST00000456125.2|ENSG00000236021.4|OTTHUMG00000034988.2|OTTHUMT00000084682.1|COP1-DT-201|COP1-DT|743|lncRNA|	10
ENST00000701212.1|ENSG00000236021.4|OTTHUMG00000034988.2|-|COP1-DT-206|COP1-DT|1220|lncRNA|	40
ENST00000660913.1|ENSG00000236021.4|OTTHUMG00000034988.2|OTTHUMT00000528112.1|COP1-DT-203|COP1-DT|1552|lncRNA|	66
ENST00000367634.7|ENSG00000116191.19|OTTHUMG00000035076.5|OTTHUMT00000098164.2|RALGPS2-203|RALGPS2|7441|protein_coding|	10
ENST00000415888.1|ENSG00000116191.19|OTTHUMG00000035076.5|OTTHUMT00000098161.2|RALGPS2-205|RALGPS2|662|protein_coding|	57
ENST00000480743.1|ENSG00000116191.19|OTTHUMG00000035076.5|OTTHUMT00000098163.2|RALGPS2-207|RALGPS2|684|retained_intron|	32
ENST00000512653.5|ENSG00000143322.22|OTTHUMG00000035199.11|OTTHUMT00000360388.1|ABL2-210|ABL2|3635|protein_coding|	18
ENST00000504405.5|ENSG00000143322.22|OTTHUMG00000035199.11|OTTHUMT00000360389.2|ABL2-205|ABL2|3132|protein_coding|	37
ENST00000662960.1|ENSG00000143322.22|OTTHUMG00000035199.11|OTTHUMT00000504684.1|ABL2-213|ABL2|1558|retained_intron|	61
ENST00000659126.1|ENSG00000143322.22|OTTHUMG00000035199.11|OTTHUMT00000504683.1|ABL2-211|ABL2|1213|retained_intron|	17
ENST00000508127.1|ENSG00000143322.22|OTTHUMG00000035199.11|OTTHUMT00000360394.2|ABL2-207|ABL2|412|retained_intron|	5
ENST00000367612.7|ENSG00000169905.13|OTTHUMG00000035265.5|OTTHUMT00000085304.1|TOR1AIP2-201|TOR1AIP2|7905|protein_coding|	34
ENST00000609928.6|ENSG00000169905.13|OTTHUMG00000035265.5|OTTHUMT00000472295.1|TOR1AIP2-206|TOR1AIP2|8319|protein_coding|	5
ENST00000495650.1|ENSG00000169905.13|OTTHUMG00000035265.5|OTTHUMT00000085308.4|TOR1AIP2-205|TOR1AIP2|888|protein_coding|	26
ENST00000474318.1|ENSG00000169905.13|OTTHUMG00000035265.5|OTTHUMT00000085306.1|TOR1AIP2-202|TOR1AIP2|1760|protein_coding_CDS_not_defined|	34
ENST00000483123.1|ENSG00000169905.13|OTTHUMG00000035265.5|OTTHUMT00000085307.1|TOR1AIP2-204|TOR1AIP2|2687|protein_coding_CDS_not_defined|	26
ENST00000614012.5|ENSG00000153029.16|OTTHUMG00000035175.2|-|MR1-208|MR1|7911|protein_coding|	43
ENST00000684662.1|ENSG00000153029.16|OTTHUMG00000035175.2|-|MR1-212|MR1|464|protein_coding|	13
ENST00000617803.5|ENSG00000153029.16|OTTHUMG00000035175.2|-|MR1-209|MR1|1409|protein_coding|	39
ENST00000683652.1|ENSG00000153029.16|OTTHUMG00000035175.2|-|MR1-210|MR1|1365|protein_coding|	13
ENST00000282990.10|ENSG00000153029.16|OTTHUMG00000035175.2|OTTHUMT00000085135.1|MR1-201|MR1|2043|protein_coding|	7
ENST00000634758.1|ENSG00000121446.20|OTTHUMG00000035217.14|OTTHUMT00000488442.1|RGSL1-218|RGSL1|481|protein_coding|	43
ENST00000416676.5|ENSG00000121446.20|OTTHUMG00000035217.14|OTTHUMT00000314006.4|RGSL1-204|RGSL1|708|nonsense_mediated_decay|	2
ENST00000635407.1|ENSG00000121446.20|OTTHUMG00000035217.14|OTTHUMT00000488447.1|RGSL1-220|RGSL1|551|nonsense_mediated_decay|	45
ENST00000437548.5|ENSG00000121446.20|OTTHUMG00000035217.14|OTTHUMT00000091032.2|RGSL1-209|RGSL1|767|protein_coding|	43
ENST00000456971.3|ENSG00000121446.20|OTTHUMG00000035217.14|OTTHUMT00000098357.2|RGSL1-213|RGSL1|789|protein_coding_CDS_not_defined|	11
ENST00000483416.1|ENSG00000135829.17|OTTHUMG00000035337.6|OTTHUMT00000098464.1|DHX9-206|DHX9|814|protein_coding_CDS_not_defined|	18
ENST00000479271.1|ENSG00000135829.17|OTTHUMG00000035337.6|OTTHUMT00000086246.1|DHX9-205|DHX9|316|protein_coding_CDS_not_defined|	34
ENST00000477802.1|ENSG00000135829.17|OTTHUMG00000035337.6|OTTHUMT00000086247.1|DHX9-204|DHX9|456|protein_coding_CDS_not_defined|	53
ENST00000665030.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000528329.1|PDC-AS1-208|PDC-AS1|2628|lncRNA|	43
ENST00000660380.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000528330.1|PDC-AS1-205|PDC-AS1|3277|lncRNA|	10
ENST00000662990.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000528332.1|PDC-AS1-207|PDC-AS1|1205|lncRNA|	20
ENST00000660991.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000528333.1|PDC-AS1-206|PDC-AS1|1047|lncRNA|	11
ENST00000622121.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000476245.1|PDC-AS1-202|PDC-AS1|542|lncRNA|	6
